mysoft1dheart,1.18E+18,2020/5/28 7:57,"I do not even have the words for it really, it is awful and should not have happened. This innocent man died for nothing and the killer is out there living his life. I knew life is not fair but this is just unacceptable.",,,2
watsonopolis,338778559,2020/5/28 7:57,"Fellow white folks, is killing and traumatizing our neighbors, friends, family and siblings of color. Our response must be working alongside others to unravel the idolatry of race and work for justice. ",,,3
Faby_Jun16,338097857,2020/5/28 7:57,"My favorite and probably the only good part of this whole George Floyd thing is watching people of all races, creeds, genders, and social classes come together in harmony to say Fuck that guy.",,,2
lollipop_coffee,7.03E+17,2020/5/28 7:57,for Trump to get involved with this George Floyd death you know it was real bad.,,,6
junz4n,1.21E+18,2020/5/28 7:57,Seeing videos depicting the murder Ahmaud Arbery and George Floyd are why i am interested in arming and training myself. i am not going to let myself or innocent person be murdered without a fight.,,,2
exoticshrimps,1.16E+18,2020/5/28 7:57,"every time i see something about George Floyd i can not control my tears, seriously that shit broke my heart.",,,2
RMsmoonchild_,9.47E+17,2020/5/28 7:57,Peacefully protesting in front of Mike Freeman¡¯s house. The attorney who can decide to charge the officers involved in George Floyd¡¯s murder. Not charging corrupt officers is common for him. Even the mayor is calling for the cops to be charged.,,,1
landofdrea,2914338990,2020/5/28 7:57,"Racism is an epidemic and murder of Black and Brown lives. When does it stop, it is hard to imagine all the lives lost that were not on camera. ",,,3
selstylesline,1.22E+18,2020/5/28 7:57,"we need justice for George Floyd, this has to stop black people ARE our equals, if the politicians can not stop the police abuse of power we MUST stop it, for George and every black people in the world.",,,2
tpwkagron,1.14E+18,2020/5/28 7:57,"it is fucking disgusting seeing all these people who defend what happened to George Floyd, There really is not hope for a lot of people.",,,2
WinMetawinDaily,1.25E+18,2020/5/28 7:57,"please sign this petition if you have not already, help to bring George Floyd the justice he deserves.",,,2
NasiaLaNasia,7.06E+17,2020/5/28 7:57,"the death of George Floyd should have never happened.the deaths of countless other black American citizens that flew under the radar. their killers walking free and unconvinced, imagine how tired black people are.",,,2
Neetsxx,130309770,2020/5/28 7:58,George Floyd should not have died. Skin colour should not be a death sentence. ,,,3
goldenfantasyxx,1.23E+18,2020/5/28 7:58,"Why would you use your platform to promote hate against other minority groups in the name of George Floyd. This is not what will bring justice to him. Advance his cause and support his legacy with love, not hate.",,,2
taesclt,1.15E+18,2020/5/28 7:58,"It is time to shut down every police department in America, and put them under a single authority that will actually punish them for this shit.",,,1
sinningtaejin,7.87E+17,2020/5/28 7:58,it is still murder what the pig did to George Floyd tho and I think capital punishment must be the sentence.,,,1
Venus9930,2198254592,2020/5/28 7:58,George Floyd is another victim of the deeply institutional racism in America.,,,3
SustaitaCJM,1142986513,2020/5/28 7:58,"We stand for unity, we stand against racism. Each and every claim of your is a drunken farce. The system of America consists of people who born racists and anti humanistic. George Floyd¡¯s case got the hype, but this happening for a long time. ",,,3
ZOUISW4LLS,1.03E+18,2020/5/28 7:58,"If that video of George Floyd and the countless other videos we have all seen of innocent Black men, women, and children being abused and murdered did not anger, disgust, and sadden you, you are not human. ",,,2
ygslittleprince,1.00E+18,2020/5/28 7:58,"Trump did not even try to vilify the victim, Does he know George Floyd is Black.",,,6
markofcovey,1.21E+18,2020/5/28 7:58,"It is sickening to see how prevalent racism is in our society and to know that we live in a world where Black people get murdered for the color of their skin, where privilege enables their murderers to walk away freely. please speak their names and fight for justice. ",,,3
commiepoetry,1.25E+18,2020/5/28 7:58,"George was Killed by Police Officers using excessive unnecessary force, and they should be charged with murder.",,,1
habitmila,461241232,2020/5/28 7:58,The police that killed George Floyd need to be put under death penalty.,,,1
dykeonabike13,9.34E+17,2020/5/28 7:58,As a former deputy sheriff I am disgusted by the actions of the Minneapolis police officers who MURDERED George Floyd. They should be charged immediately.,,,1
hanation_,1611935695,2020/5/28 7:58,"I support the police, but that cop murdered George Floyd.he needs to stand trial and go to prison.",,,1
adoringchrstn,9.49E+17,2020/5/28 7:58,"There are no words to truly express the anger we both felt watching those sociopaths brutally murder George Floyd in the street.This is happening everywhere. This is murder,This needs to stop.  ",,,2
lokiskneecaps,1.13E+18,2020/5/28 7:58,"I hope that George Floyd will get then justice he deserves. No one deserves what to happened him, so please go sign the petitions.",,,2
Yester0630,1.25E+18,2020/5/28 7:58,"Today we talked about the USA and things are going wrong over there. The educational system, the health system, their president, the states with death penalty and so one. Then we heard about George Floyd and we were shocked, How can this still happen.",,,2
boongisbby,1.14E+18,2020/5/28 7:58, really hope people keep the same energy and continue to protest for George Floyd and the many other victims of police brutality. Change is possible if we do it together.,,,2
joonsjcde,2860591072,2020/5/28 7:58,"Watching the video of George Floyd being slowly murdered by that policeman, begging for his life, saying he could not breathe, crying for his mother, is so hard. but it is important that the whole world sees it, so everyone knows what systematic racism looks like.",,,2
LANDOSCALRISIAN,9.08E+17,2020/5/28 7:58,i am tired of people saying there are good cops just because someone you know is a cop.,,,1
Shiftinthinking,288388335,2020/5/28 7:58,"if it says George Floyd died in police presence, just not he did not die in police presence, HE WAS MURDERED BY POLICE.",,,2
imnootheree,8.88E+17,2020/5/28 7:58,"I am not white however I am not black and I am white passing and alongside the fights I privileges I lack, I ACKNOWLEDGE MY PRIVILEGES AS A WHITE PASSING INDIVIDUAL WHO is not IN DANGER BECAUSE OF MY SKIN COLOR.",,,3
AmAsMitchRapp,7.98E+17,2020/5/28 7:58,fuck racism and racists and anybody who say all lives matter or talk about reverse racism. ,,,3
mintaeluvr,1.12E+18,2020/5/28 7:58,MY HEART IS BREAKING WHAT THE ACTUAL FUCK.,,,2
jonnyspacesuit,1.20E+18,2020/5/28 7:58,Please sign this petition George Floyd should not be dead because of a racism its not right black should be able to live and not worry about there life being taken Sign the Petition.,,,2
agustdsummer,9.27E+17,2020/5/28 7:58,What exactly is there to investigate. The death of George Floyd is on tape.Charge the officer with murder right now.,,,1
motstae,9.58E+17,2020/5/28 7:58,I cry angry tear because people have to fear for their lives this is not right this is not normal and this should not be ignored.,,,2
jisevng,1.20E+18,2020/5/28 7:58,"That was the police letting you know they do not appreciate the criticism. Not necessarily a racial attack, No doubt George Floyd's death was racially driven. I hope they are tried and jailed for murder, They deserve nothing less.",,,1
goldenriddler,1.10E+18,2020/5/28 7:58,"This is not only a case of police brutality, this is a hate crime. an ugly, racist, dehumanizing act of violence that further erodes public confidence in law enforcement. ",,,1
aquabbh,1.10E+18,2020/5/28 7:58,"George Floyd was a man, made in the image of God. Putting your knee a mans neck who is pleading for breath is murder. The Church has to speak out now, May we rise up in righteous indignation. Lord, we cry for you to intervene.",,,2
juIianp,9.89E+17,2020/5/28 7:58,He is questioning why the killer of George Floyd is not in jail.,,,1
newr0manticsss,1.12E+18,2020/5/28 7:58,This actually makes me feel sick watching this. How much will it take for this police brutality to change.,,,1
haapypill,1.02E+18,2020/5/28 7:58,"justice will never be served to George Floyd. Nothing will give him his right to live back. His life was senselessly taken by coward Derek Chauvin. Though I would like for someone to choke him to death, a life sentence with no parole is the minimum he deserves.",,,12
taesindiefilm,1.22E+18,2020/5/28 7:58,George Floyd was killed  because he was black. he was not resisting or anything.so now people are protesting to get the police officers fired and sent to jail.,,,1
chuudoroki,1.03E+18,2020/5/28 7:58,Did anyone deal with the bogus statement the Minneapolis Police put out about the George Floyd murder.  The statement misleads readers into thinking he was handcuffed and had a medical event while failing to mention the knee on his neck for seven minutes.,,,1
N17EM4RE,1.19E+18,2020/5/28 7:58,"do not take credit for the FBI investigation, Trump, You remained silent when the Leader of our Nation should have been speaking out about George Floyd's heinous murder and sending condolences.",,,6
funkylilmark,1.18E+18,2020/5/28 7:58,"if you see this, retweet,share and sign the petition below. please do not choose to stay silent, or you are part of the issue .talk about it with your family or friends and spread the word. help spread awareness and get it trending.",,,2
phoenixmari666,9.98E+17,2020/5/28 7:58,"I always support the police, but what happened with George Floyd was horrific and unexceptional. Those are cops who give police a bad rep. All Lives Matter and those officers should answer for what they did and face punishment.",,,1
GublersCM,1.26E+18,2020/5/28 7:58,"it does not matter what your race is,  it does not matter what your religion is, it does not matter what your sex is, at the end of the day were all human and there is a serious issue,open your eyes. ",,,2
bubblehyuckie,1.13E+18,2020/5/28 7:58,"do not look away, his name was George Floyd and he could not breath .",,,2
OlufemiOyebiyi,1.07E+18,2020/5/28 7:58,"If you are a Black and you are sitting, Watching and hoping things will change without you getting involved in this process, You are one of the Problems let us all come together and Make this change happen.",,,2
MIKA1LA,8.50E+17,2020/5/28 7:58,"I just signed a petition to demand that the four police officers involved in murdered George Floyd be arrested and charged immediately, You should too. ",,,1
lesbiancrystaI,1.21E+18,2020/5/28 7:58,love and stand with all of you.,,,2
Giostu1,1.24E+18,2020/5/28 7:58,"if white voices are the only ones cops want to listen to then i am going to fucking use mine and so should you. recognize your privilege and speak out for all the black men, women, and children we have lost, you wont be forgotten. ",,,3
PlNKCYPHER,781797194,2020/5/28 7:58,"Derek Chauvin ,the cop that murdered George Floyd ,should not just be fired he should be killed, his family should also know what it feels like to lose a loved one and his colleagues present on that day should be punished .",,,1
_wrongnoah,1.24E+18,2020/5/28 7:58,this is Hennepin Countyous district attorney office call this number and talk about George Floyd¡¯s murder and demand charges against the cops responsible .,,,1
namjooniebubs,9.95E+17,2020/5/28 7:58,The country is operating on a different level this year. We have a president that more or less condones racism and a police force that has been built upon it for over a century.,,,16
lunamama_07,1.20E+18,2020/5/28 7:58,"yes every race can be racist but, to be brief, you can not be racist to white people, you can not oppress the oppressor. also, why should George Floyd have been detained in the first place. the cop did it out of suspicion a black man, Floyd did nothing wrong.",,,3
lunasea_art,1.08E+18,2020/5/28 7:58,"Too many fucking people have died. George Floyd did not need to die. Hold people, including and especially cops, fucking accountable. ",,,1
dreamywoong,1.04E+18,2020/5/28 7:58,"if you care about black people, now is your time to prove it. sign this petition to get the people who MURDERED George Floyd CHARGED. ",,,1
koosflowr,9.40E+17,2020/5/28 7:58,"I did not watch the video, but my mom did and told me that George Floyd screamed for his mama in his final words. His mom died two years ago. He knew.he just knew he was dying. I do not have the words.",,,2
YujuToday,1.25E+18,2020/5/28 7:58,"we are talking about George Floyd, and no matter how many questions you ask nothing is going to change the fact that he was not resisting and they killed him. ",,,2
colleenslily,1.25E+18,2020/5/28 7:58,"I would contemplated if I even wanted to tweet anything about George Floyd¡¯s murder. I just have not been sure what to even say. i am so appalled and disheartened, and I can not imagine what it is been like for black people everywhere as they continually face these challenges.",,,2
BunnyTae94,481015172,2020/5/28 7:58,"May George Floyd and the countless of other victims of police brutality, racism, injustice and oppression rest in peace.",,,2
PowerfuIAvenger,2809166955,2020/5/28 7:58,"You are the biggest Fake human on the planet, You could care less about George Floyd, you are pandering to the Black Vote, You are up for reelection. If this had happened two years ago you would be silent on the issue.",,,6
annabellefarizo,1.26E+18,2020/5/28 7:58,Black lives matter. In honor of George Floyd I am spreading this message and I think everyone should do the same.,,,2
thinkabthyunin,1.24E+18,2020/5/28 7:58,People who used to deny the reality of the violence that African Americans face from law enforcement are now posting about the injustice of George Floyd¡¯s murder. It has taken too long for people to finally open their eyes.,,,2
cherrykoo7,1.04E+18,2020/5/28 7:58,"Quickly, what does looting a target do to get justice for George Floyd and stop this from happening again.",,,4
tifayves,1.17E+18,2020/5/28 7:58,"George Floyd was killed by a police officer. Tell the truth, I do not want to hear he died while being arrested, especially from journalists.",,,2
morr1sonhotel,1.09E+18,2020/5/28 7:58,"makes me sick how backwards we still are, George Floyd is a name we can not forget and we will not be silenced until real justice is served. sign the petition please friends. we need to be and do better.",,,2
FxEpic,152777701,2020/5/28 7:58,The protest in Minneapolis are because of the MURDER by police of GEORGE FLOYD.it is dehumanizing and disrespectful to act as though he was some random person.,,,4
jksysl,1.07E+18,2020/5/28 7:58,When will you speak of the horrible death of George Floyd. What are you going to do about him being murdered in broad daylight before witnesses. Have you even watched the last nine minutes of that poor mans murder.,,,2
allaboutzu,1.17E+18,2020/5/28 7:58,Police brutality and injustice against black lives is still prevalent and rampant and there needs to be systematic change.,,,1
almapvazquez,214507794,2020/5/28 7:58,"George Floyd was murdered by a racist police officer. Even during a pandemic, racism in this country is still so strong. We need to address it & acknowledge it in order to change it. My heart aches for George¡¯s loved ones. He should still be here.",,,3
mstrawn,14860324,2020/5/28 7:58,What is George Floyd's history.I hate passing judgement without all the facts.,,,2
krishbutani,1.05E+18,2020/5/28 7:58,I am deeply saddened by what has occurred to that man George Floyd may his soul rest in peace. May his family and friends find justice. But there is no justice within a system built upon the oppression of the very people it still enslaves.,,,2
mygsulian,1725237811,2020/5/28 7:58,What happened to George Floyd was absolutely horrific. Those men who killed him are pathetic losers.. But not all cops are bad cops. I know great cops.Cops that serve their community with pride.,,,1
tayvibes,213071475,2020/5/28 7:58,"i am so disgusted that unfair things like this happen so often. we need to speak up, use our voices and say his name. GEORGE FLOYD WAS MURDERED AND DESERVES JUSTICE .",,,2
lizzieliving,3168004890,2020/5/28 7:58,Killing innocent black people has to stop. We are humans at the end of the day. What the hell is it that these monsters does not understand.,,,3
pytsana,3419501278,2020/5/28 7:58,The riot police is confirming with their actions that what was done to George Floyd is true. They can not use logic for the killing so they use force to shut up the protesters.,,,4
mrpuzzetta,23897139,2020/5/28 7:58,"When I watched the video of the police officer kneeling on his neck, I saw a racist man who is fulfilling a fantasy he has dreamed of many times. He wanted to kill a black man in the cruelest way possible. Go back, watch the video and look at him pose as he knelt on Floyd.",,,3
Iheartnik875,1.08E+18,2020/5/28 7:58,it is so sad to see black people being treated differently because of their color .I hope justice prevails and that black people never have to live in fear.,,,3
xannyghostin,1.17E+18,2020/5/28 7:58,STOP KILLING US BASED ON THE COLOR OF OUR SKIN.,,,3
ilysouI,1.17E+18,2020/5/28 7:58,Say his name George Floyd do not silent his death was not an accident he is murdered .,,,2
chngjinluvr,1.13E+18,2020/5/28 7:58,This country needs to stop with the hatred. George Floyd was choked to death by a white police officer. it is disturbing how these police officers are still killing black people. I hope George Floyd and his family get justice. These police officers belong in prison for life.,,,1
earth2loona,9.56E+17,2020/5/28 7:58,"do not be another person who posts a sad picture about George Floyd and then carries on with your day. Show your support and then pick up a book, find some articles, talk with your friends directly impacted by everyday racism and educate yourself on how we can force change.",,,3
nievillela,1.21E+18,2020/5/28 7:58,does anyone know if i can still sign petitions relating to the murder of George Floyd if i do not live in the US. does it have to be a US zip code.,,,2
aesthetemal,1.24E+18,2020/5/28 7:58,Video does not appear to show George Floyd resisting arrest as cops claimed. This video shows cops lied on police reports. ,,,1
aveenbangtan,1.17E+18,2020/5/28 7:58,"at least we all are human and no one can not change it so we should respect each other without looking the skin colors, we all need to live happily .",,,3
btlinnie,1.20E+18,2020/5/28 7:58,Hopefully we all realize everyone is equal no matter their skin color.,,,3
chaoticdecker,2977228170,2020/5/28 7:58,these cops deserve to be put in jail not just fired and it is actually disgusting.,,,1
pingtaeu,1.22E+18,2020/5/28 7:58,The Restaurant next door has proof on their camera that George Floyd did not resist arrest. The evil psycho trash police officers wanted to murder him. Go pick them up and put them in lock up immediately.,,,1
LeafingAround,1334263387,2020/5/28 7:58,black people should be treated with respect.,,,3
kellyrutherfcrd,8.84E+17,2020/5/28 7:58,The horror of the murder of George Floyd was not just the killing. It was the confidence of this Trump voter that the murder of a black man would have no consequences.,,,3
devittobush,9.99E+17,2020/5/28 7:58,"i wish we could have all done something for George Floyd, everything that went down was completely fucking wrong. Black lives matter, his life mattered. ",,,2
vivicIt,9.31E+17,2020/5/28 7:58,Every time I see a picture of George Floyd me heart breaks all over again.,,,2
kaspbractozier,8.64E+17,2020/5/28 7:58,what is your views on the George Floyd killing. You should spend more of your time worrying about real issues and not your image.,,,2
928wayv,1138424221,2020/5/28 7:58,good night everyone here is a list of petitions you can sign to show your support to George Floyd and his family.,,,2
jmswrId,9.71E+17,2020/5/28 7:58,"for those who did not know why we trend this, George Floyd, an American citizen brutally killed by a group of policemen in Minneapolis and one of them pressed his knee to George's neck. he is innocent and he did not do anything.",,,2
80sjenkinson,8.23E+17,2020/5/28 7:58,"the day we understand that a fucking skin color does not define us as people, many things will change.",,,3
SOLEYJOON,3797678057,2020/5/28 7:58,stop being nice and calling it police brutality ITS MURDER.,,,1
peculiarswifts,1.22E+18,2020/5/28 7:58,this is a disgusting act and the systems in place that allowed this to happen need to change.,,,5
dynamitehoseok,9.95E+17,2020/5/28 7:58,"I can not even begin to imagine the pain and fear that comes with being a public of color in the racist society we live in. My heart goes out to everyone and literally fuck anyone who is giving anything other than full support to black people, especially in this moment. ",,,3
sikthmin,792211196,2020/5/28 7:58,please do as much as possible .,,,2
tvrkishhh,3343958057,2020/5/28 7:58,"If i see one more ,All Lives Matter post I swear. ",,,2
knjdyke,1.11E+18,2020/5/28 7:58,I really planned to write you a letter or poem but lack the words to use in it.Looking at this picture of you lying helplessly on the ground makes me question humanity in general. ,,,2
tinylittlekoo,1.24E+18,2020/5/28 7:58,so many idiots with black power avatars were flooding the George Floyd post to champion her. the irony would make me laugh if i was not so angry.,,,3
allysenbird,71363837,2020/5/28 7:58,Yes and why did not the three other officers pull him off and or demand for him to get off George Floyd¡¯s neck. They should be charged as accessories to murder at the very least.,,,3
cowgirlgraci3,2381677357,2020/5/28 7:58,"Obviously, what happened to George Floyd is vile, deranged and inexcusable.  But I would think if you are going to protest, you would go to the statehouse or the police station, not break in and steal stuff from Target or other businesses that have nothing to do with it.",,,4
BreonnaWooten,1.23E+18,2020/5/28 7:58,"The world is so crazy , seems like as more technology comes out the more racial injustices are coming to light and I grieve for my black brothers and sisters losing their lives today.  ",,,3
RobinSisouk,1.17E+18,2020/5/28 7:58,"If nothing changes, nothing changes. WE CAN AND MUST DEMAND BETTER.",,,0
naht_ehmah,1.24E+18,2020/5/28 7:58,I have a problem with the cable news saying that George Floyd died in police custody. He died because of the actions of police officers. He died because an officer knelt on his throat. He was killed BY the police. He did not spontaneously die in police custody.,,,1
BLuvHafner,116988136,2020/5/28 7:58,"Trump made two tweets that I agree with.He kept it simple, did not say anything stupid, and seems to show compassion. ",,,6
eusouister,9.06E+17,2020/5/28 7:58,"i am hearing that the forgery in progress in the George Floyd case was allegedly use of a counterfeit bill at a restaurant. Recently, a grocery store cashier told me that I was using a counterfeit bill. Turns out, it was not counterfeit. ",,,2
DouglasHaines,24300543,2020/5/28 7:58,Listening today and hoping we can work to a day when it is true for all men.   ,,,7
rachelcsquared,399141606,2020/5/28 7:58,Why is not the cop that murdered in jail yet.,,,1
jikooktv,3139082254,2020/5/28 7:58, George Floyd was NOT in police custody. You have to be arrested first and he was not.,,,1
stay97liner,1.13E+18,2020/5/28 7:58,Looking forward to seeing the officer who put his knee and caused George Floyd his life being put under arrest. Any minute now I can feel it.,,,1
fearlesstylest,1.16E+18,2020/5/28 7:58,"the one i linked was in the name of George Floyd¡¯s sisters name, and provided names and numbers of people to contact with questions about the campaign,they also include a mailing address for people to send paper checks to the Estate Of George Floyd.",,,2
damcconnell97,4368976814,2020/5/28 7:58,"George Floyd ,I wish the best for his family ,Murder charges should follow as well.",,,1
talktio,1.19E+18,2020/5/28 7:58,"What happened to George Floyd was not an accident or one time situation. Minorities in this country have been victims of police brutality and the use of excessive force for centuries,He was murdered end of story. ",,,13
skz_17,3251027095,2020/5/28 7:58,"i am so tired, There is not anything you can convince me of that George Floyd could have done on his stomach handcuffed by 3 cops, that justifies being killed. There¡¯s a problem when you are still looking for excuses.",,,2
namgidoll,1.13E+18,2020/5/28 7:58,"The system is not broken, it was created to protect the people who created it, Unfortunately it was never to protect anyone but white people. ",,,3
diorsugay,1.11E+18,2020/5/28 7:58,if you support all lives matter you are racist sorry to break it to you .,,,3
danphobia,9.24E+17,2020/5/28 7:58,silence is taking the side of the oppressor. how many innocent lives have to be taken until real action is made. take time to use your voice and privilege to demand justice now. ,,,2
clitji,1.13E+18,2020/5/28 7:58,Has anyone talked to the owner of the store that called the cops on George Floyd.They feeling pretty proud over setting the circumstances to get a man killed.,,,1
ftpiss,1.25E+18,2020/5/28 7:58,i do not want to hear all lives matter this shit is not about black supremacy we are fighting for the right to fucking survive.,,,3
JUNggK00,9.56E+17,2020/5/28 7:58,"Freedom is never voluntarily given by the oppressor, it must be demanded by the oppressed. ",,,3
OikawasFlatas,1.14E+18,2020/5/28 7:58,how are you doing to tell me that abortion is murder yet a police can strangle an innocent man in cold blood.,,,1
whysreputation,1.17E+18,2020/5/28 7:58,"i hope they kill the mother fuckers who murdered George Floyd, Blue lives DO NOT MATTER.",,,1
devoraschambie,1.06E+18,2020/5/28 7:58,as a black person it really breaks my heart to see the society we live in .,,,3
blacksxven,1.17E+18,2020/5/28 7:58,"I would imagine that it is in regards to the situation at hand, saying racist white people is appropriate considering George Floyd was killed by a white police officer.",,,3
ahgastay97,1.12E+18,2020/5/28 7:58,"Probably if I went there I would end up in a cage because that is how they like to treat Latinos. I stand with every single black person, and I demand justice for George Floyd. We can not be silenced. Those white supremacists need to be in jail. ",,,3
VanguardMav,9.19E+17,2020/5/28 7:58,i have never seen a white person discriminated for being white. i have also never seen a white person fear cops because they are white.,,,3
gildedhaechan,1.20E+18,2020/5/28 7:58,"i can not believe they have a whole video of George Floyd GETTING MURDERED and the person who MURDERED HIM who is also CLEARLY SEEN in the video is not behind bars, white privilege is fucking real.",,,3
bangtanxseoul,1.16E+18,2020/5/28 7:58,this situation effects me because i am a black person and the fact that this could happen to me or anyone i know is scary. ,,,3
legacies_lover,1.24E+18,2020/5/28 7:58,"All we can do now is keep George Floyd Family in our prayers, you all can stop the social media shenanigans. Stop talking about it and be about it.",,,2
DopeAuntie,1.23E+18,2020/5/28 7:58,"It was not just the arresting officer,they are all culpable. ",,,1
narryownme,510659423,2020/5/28 7:58,it is so fucking gross that the people protesting George Floyd¡¯s murder are being shot w rubber bullets and tear gassed but just last week people had fucking rifles protesting quarantine in a global pandemic and not a damn thing happened to them.,,,3
nayeonsbeanie,1.08E+18,2020/5/28 7:58,Racist Man on Facebook Sean Baker Sr. Wanted Attention For Saying George Floyd¡¯s Murder Was Glorious to Watch and He Hopes He did not Breed; He Will Get His Attention By Being Exposed as White Supremacist .,,,3
iuhyyh,1.08E+18,2020/5/28 7:58,it is sickening that protesting the murder of George Floyd and many other people of color that were killed by police are met with tear gas but when mostly white people protest a pandemic with assault weapons nothing happens.,,,34
neonaegi,1.14E+18,2020/5/28 7:58,"ALL COPS ARE BASTARDS THERE ARE NO GOOD COPS.IF YOU THINK THERES ,A GOOD COP THERE IS not FUCK YOU.",,,1
mapof7souls,1.13E+18,2020/5/28 7:58,how has the world come to this.to the point where innocent people's lives are still being claimed because of their skin colour.how did it ever come to this point in the first place.,,,3
AntonioBuehler,71690954,2020/5/28 7:58,"it is not killer cop Derek Chauvin in the picture, but it is good that everyone is learning the name of Derek Chauvin, the racist killer cop who murdered George Floyd in broad daylight. A modern day lynching by killer cop Derek Chauvin. ",,,1
seokomode,1.24E+18,2020/5/28 7:58,"In all this, I just really want to say if a George Floyd situation should happen again then it is shame on black community.",,,3
sapphenby,1.21E+18,2020/5/28 7:58,Thousands march in Minneapolis to protest George Floyd's death.,,,4
hyeongjunis,1.12E+18,2020/5/28 7:58,Minneapolis Mayor Calls On Cop To Be Charged Why is the man who killed George Floyd not in jail. Minneapolis Mayor Jacob Frey asked Wednesday.,,,1
ae_ongie,1895356406,2020/5/28 7:58,Derek Chauvin murdered George Floyd. Three other cops stood around and watched him do it. it is not one bad apple. it is a barrel full of rot.,,,1
cheekybatman,187660614,2020/5/28 7:58,"The city wants the arrest  of  the murderers of George Floyd They Promise , No justice No peace.",,,1
fixstruggle,1.24E+18,2020/5/28 7:58,"Derek Chauvin, Thomas Lane, Tou Thao and J. Alexander Kueng should all be facing a life sentence for the murder of George Floyd.",,,1
madiitaylor96,367745566,2020/5/28 7:58,Just for being white took couple of months to arrest the father and son who killed Ahmaud Arbery. How long go to take to arrest a white police officer who killed George Floyd.,,,3
_hoeforjin_,1.04E+18,2020/5/28 7:58,"Meanwhile, in Minneapolis, a racist cop kneels on the neck of George Floyd as George tells the racist cop he can not breathe, George was killed by that cop",,,2
toeiIs,1.13E+18,2020/5/28 7:58,"it is sad that we should want leaders like this when quite frankly this should be the bare minimum response to George Floyd¡¯s murder. The officers SHOULD be charged, that should not even need to be said.",,,16
its_me_a_muffin,1.16E+18,2020/5/28 7:58,"The protesters are also looting a target, not sure what that has to do with George Floyd.",,,4
hybnie,7.04E+17,2020/5/28 7:58,George Floyd died because out of control police officers go around killing black and brown people without having to face any real consequences in a country that routinely rewards people for their racist .,,,3
itsjmish,60399250,2020/5/28 7:58,"While I want to see the race soldiers, who murdered George Floyd get what they deserve; the family of George Floyd have to step up, and call this lynching exactly what it is. Otherwise, i am falling back, pending their response.",,,1
theniallerx1D,1.25E+18,2020/5/28 7:58,"George Floyd was fucking murdered. he was murdered in broad fucking daylight and he was INNOCENT. fuck cops. fuck these men, and fuck anyone who think all lives matter when every single day proves that to the law, some lives clearly matter more than others. ",,,3
borhaplawley,1.17E+18,2020/5/28 7:58,"watching the video of George Floyd, brought me to tears. Literally the saddest thing I have watched.",,,2
PrincessVtheOG,1.03E+18,2020/5/28 7:58,have a world where people could live peacefully together no matter the color of our skin. I truly hope history does not fully repeat itself like it has already started to do.,,,7
latatasoojin,1323415387,2020/5/28 7:58,it is not PROTECTION. it is MURDER and should be treated as so. I am absolutely sickened. Another beautiful soul taken by a stupid fucking cop. i am sending love to George Floyd¡¯s family. ,,,1
fltrjinie,1.21E+18,2020/5/28 7:58,What happened to George Floyd was a horrific act and the officer responsible should be sentence to life in prison for taking an innocent man's life. George Floyd family deserves justice action has to be taken now.,,,1
DIMPLESDBABY,583008917,2020/5/28 7:58,"Yep it is typical white bro rhetoric, if you do not break the law you have got nothing to fear. Such a privileged spot to live in. George Floyd had not broken any laws,This kid could have been killed for moving his hands.",,,2
HAUNTEDBESSON,3508325354,2020/5/28 7:58,Let me get this straight George Floyd was cuffed and the cop with his knee on his neck had his hands in his pockets. HANDS IN HIS POCKETS. He was not feeling threatened he was not needing to restrain Mr. Floyd. Negligent Homicide at an absolute MINIMUM.,,,1
taesdivinity,9.42E+17,2020/5/28 7:58,"i have not tweeted a lot about the horrific murder of George Floyd and the  cooper incident because it just boils my blood to think about. i know that my whiteness makes me privileged, but i promise to be the best ally i can to the BIPOC community.",,,3
lemoniesnicket,1.16E+18,2020/5/28 7:58,"With the viral footage of the death of George Floyd, does Police have any assurances for CR citizens that a similar scenario will not occur.",,,1
cyagbin,1.21E+18,2020/5/28 7:58,George Floyd was killed in the street while people watched him beg for air. I thought I believed in equality in law enforcement but this shows no matter how many protests or how many stands people take there will always be a few who feel entitled to more than African Americans.,,,23
anon_number2,1.26E+18,2020/5/28 7:58,I take it you mean at the march for George Floyd. I think the policy is anyone in a hoodie.,,,4
naileascami,1.22E+18,2020/5/28 7:58,as a public of color it saddens me to see influences that are also public of color not using their platforms to spread awareness. no one should have to be afraid to leave their home because of their skin color. and sadly this is never going to stop unless people start to take action. ,,,3
knjhobihes,967054615,2020/5/28 7:58,"Recently, a black man was murdered by two police officers in Minneapolis in broad daylight as another officer watched. The name of this black man was George Floyd. As you may have probably seen, in a video of this murderous act, Floyd stated that he could not breathe.",,,2
MaranneMartin,483181147,2020/5/28 7:58,The right call is to charge all four in George Floyd's murder.  Stop trying to placate and actually speak up for justice.,,,1
ggukmos,8.89E+17,2020/5/28 7:58,"Let me not speak on the George Floyd topic too much, because all it is gone do is piss me clean off.",,,2
hobiluvjhs,1.12E+18,2020/5/28 7:58,"I did not see the Full video of George Floyd¡¯s Murder. watch this video and wait til the End, THIS IS WHAT BEING BLACK IN AMERICA LOOKS AND FEELS LIKE£¬This is Disgusting.",,,2
fire7431,1.07E+18,2020/5/28 7:58,"i have not spoken on the situation with George Floyd, mostly because i have been trying to wrap my head around how devastated i am. this news is shocking but not surprising. i did not know him in  any way but from the pictures.",,,2
